respid,gender,edu,age,county,occupation
3302,2,3,5,46,11
3303,2,3,2,46,6
3304,2,3,3,33,1
3305,1,1,3,39,11
3306,2,1,1,31,6
3307,2,2,2,15,6
3308,2,1,6,31,15
3309,2,1,4,34,19
3310,2,1,4,32,12
3311,2,2,2,56,20
3312,2,1,3,33,19
3313,1,3,7,33,1
3314,2,1,5,11,17
3315,2,2,4,32,10
3316,1,1,7,33,12
3317,1,2,2,11,3
3318,1,2,2,33,9
3319,2,2,7,55,18
3320,1,1,5,39,1
3321,1,3,1,32,14
3322,2,3,6,50,10
3323,1,3,2,31,8
3324,1,2,2,34,20
3325,1,3,1,15,9
3326,1,2,5,15,2
3327,1,3,3,34,5
3328,1,1,5,50,14
3329,1,1,6,3,8
3330,1,2,4,39,3
3331,1,3,7,33,1
3332,1,1,7,3,12
3333,1,3,7,15,9
3334,1,2,4,11,3
3335,2,2,3,34,13
3336,2,3,6,18,16
3337,2,1,1,3,5
3338,2,3,3,15,11
3339,2,3,1,18,16
3340,2,3,7,31,8
3341,2,3,3,34,10
3342,1,1,7,40,17
3343,2,2,3,3,13
3344,1,2,4,31,9
3345,1,2,1,18,14
3346,2,2,2,15,5
3347,2,2,4,11,19
3348,2,2,2,55,17
3349,1,3,5,55,3
3350,2,1,1,15,5
3351,2,1,5,46,13
3352,2,1,3,56,15
3353,2,2,1,42,5
3354,1,2,7,18,12
3355,1,1,4,42,17
3356,2,2,2,50,6
3357,1,1,7,39,4
3358,1,2,6,32,18
3359,2,1,4,32,4
3360,2,3,3,56,12
3361,1,1,7,55,6
3362,2,1,5,11,2
3363,1,3,6,39,6
3364,1,2,5,18,5
3365,1,2,3,18,9
3366,1,2,2,46,12
3367,2,3,2,11,14
3368,2,2,7,42,5
3369,1,1,4,50,12
3370,1,1,3,15,1
3371,2,1,2,56,6
3372,2,2,4,15,7
3373,1,2,6,15,13
3374,1,3,5,33,14
3375,2,3,3,39,12
3376,2,3,5,46,13
3377,1,1,2,31,12
3378,1,1,5,32,7
3379,1,3,3,32,20
3380,1,2,6,56,3
3381,1,3,7,40,18
3382,2,2,3,3,13
3383,1,3,4,15,5
3384,1,3,1,34,6
3385,1,3,4,18,19
3386,2,1,7,46,17
3387,2,3,7,3,4
3388,2,2,1,40,9
3389,2,2,3,11,12
3390,1,2,4,33,19
3391,2,3,2,15,9
3392,1,2,4,15,20
3393,1,3,2,32,13
3394,2,3,3,11,18
3395,1,2,3,39,5
3396,1,1,2,18,5
3397,2,3,6,55,14
3398,1,2,3,31,7
3399,1,3,3,46,2
3400,1,1,5,18,15
3401,1,1,5,55,10
3402,2,3,6,33,17
3403,2,1,3,42,13
3404,2,1,4,18,17
3405,2,1,3,32,7
3406,2,2,1,39,1
3407,1,3,5,50,19
3408,1,1,6,42,3
3409,1,3,3,33,7
3410,1,3,6,56,2
3411,2,1,3,55,3
3412,2,1,3,39,20
3413,2,2,6,50,19
3414,2,1,2,31,17
3415,2,3,3,55,6
3416,2,1,5,33,10
3417,2,3,6,39,13
3418,1,2,2,18,11
3419,2,3,3,55,7
3420,2,3,3,55,6
3421,2,3,4,32,8
3422,1,1,6,40,16
3423,1,1,6,42,6
3424,2,3,6,33,19
3425,2,3,4,18,10
3426,1,1,6,34,13
3427,2,3,4,34,11
3428,2,3,7,3,19
3429,1,1,6,34,8
3430,1,1,6,42,11
3431,1,1,4,42,7
3432,1,2,2,50,9
3433,1,3,6,33,18
3434,1,1,2,50,12
3435,1,3,2,15,1
3436,2,2,2,11,3
3437,1,1,1,34,5
3438,2,2,1,32,1
3439,1,1,4,31,17
3440,1,1,3,32,13
3441,2,2,2,40,5
3442,2,1,5,42,8
3443,2,3,7,18,1
3444,1,3,2,33,1
3445,2,2,1,55,4
3446,2,2,2,55,13
3447,1,3,3,33,6
3448,1,2,5,33,19
3449,1,2,4,55,10
3450,2,1,5,39,2
3451,1,2,5,32,13
3452,1,1,5,55,16
3453,2,3,4,11,17
3454,1,2,7,56,14
3455,1,1,4,50,15
3456,2,3,6,50,19
3457,1,1,5,33,13
3458,2,2,4,11,15
3459,2,1,5,32,15
3460,1,3,1,15,7
3461,1,3,7,46,20
3462,2,3,1,55,9
3463,2,2,3,11,14
3464,1,1,4,55,11
3465,2,2,6,40,15
3466,1,3,1,31,5
3467,2,3,7,15,5
3468,2,3,4,15,13
3469,2,3,2,46,20
3470,2,2,2,18,7
3471,1,2,1,15,8
3472,1,3,3,34,3
3473,1,1,5,42,7
3474,1,1,6,50,5
3475,2,3,2,46,16
3476,1,1,7,18,19
3477,1,3,7,34,13
3478,2,2,6,55,18
3479,2,3,4,40,1
3480,1,2,4,31,12
3481,2,1,2,18,12
3482,2,3,5,15,7
3483,2,3,2,3,17
3484,1,2,6,31,20
3485,1,3,2,15,15
3486,2,2,7,46,20
3487,2,1,2,15,10
3488,2,1,3,56,6
3489,1,2,2,31,1
3490,1,1,3,42,5
3491,1,1,1,56,15
3492,2,1,2,18,8
3493,2,3,1,34,8
3494,2,1,5,15,18
3495,2,1,2,18,8
3496,1,2,2,39,12
3497,2,1,6,42,8
3498,2,3,3,42,17
3499,2,3,7,11,7
3500,2,1,6,33,20
3501,1,2,7,15,4
3502,2,1,4,42,15
3503,2,3,2,32,3
3504,2,2,6,3,15
3505,2,1,7,34,17
3506,2,1,6,42,7
3507,1,1,5,50,10
3508,2,3,6,50,19
3509,1,1,7,33,14
3510,1,2,2,55,7
3511,1,2,4,3,7
3512,2,2,2,11,15
3513,1,3,3,15,16
3514,1,2,7,40,11
3515,1,2,6,33,13
3516,2,3,2,46,6
3517,1,1,5,18,16
3518,2,3,3,46,11
3519,1,3,6,55,13
3520,1,3,2,46,18
3521,2,1,1,34,2
3522,2,1,3,31,19
3523,2,2,6,15,9
3524,2,2,4,15,20
3525,1,3,2,18,3
3526,2,3,3,39,3
3527,1,3,7,50,10
3528,1,3,6,55,6
3529,2,2,6,15,5
3530,1,1,1,18,3
3531,2,1,2,15,4
3532,2,2,2,3,6
3533,2,2,6,33,5
3534,2,1,5,34,7
3535,2,3,3,40,9
3536,2,1,2,11,5
3537,2,1,2,55,3
3538,1,3,4,55,15
3539,1,1,7,40,4
3540,1,1,2,31,20
3541,1,1,1,3,12
3542,1,1,7,55,18
3543,2,3,7,40,15
3544,1,1,3,56,2
3545,2,2,4,31,8
3546,2,3,6,33,19
3547,1,1,3,39,4
3548,2,2,4,40,13
3549,2,2,2,46,2
3550,2,3,2,34,18
3551,1,3,2,40,18
3552,2,3,5,15,5
3553,1,3,2,15,9
3554,2,1,5,40,20
3555,2,2,1,18,6
3556,1,2,3,56,14
3557,1,3,4,3,4
3558,2,3,2,15,11
3559,2,1,6,11,14
3560,2,1,3,50,4
3561,1,1,4,15,15
3562,1,3,4,11,15
3563,2,1,7,31,1
3564,1,1,1,46,11
3565,2,2,1,33,1
3566,2,1,1,32,8
3567,1,2,2,31,7
3568,2,1,1,56,18
3569,1,3,4,55,20
3570,2,3,4,40,2
3571,1,2,6,32,7
3572,2,1,5,31,17
3573,1,1,4,56,13
3574,2,1,4,56,14
3575,1,1,6,56,8
3576,1,2,7,3,11
3577,2,3,5,39,16
3578,1,3,2,40,5
3579,2,1,6,32,9
3580,2,3,3,3,10
3581,2,2,6,15,15
3582,1,2,2,50,7
3583,2,3,3,34,1
3584,1,2,4,56,9
3585,2,2,1,50,13
3586,2,2,2,39,1
3587,1,1,3,31,2
3588,1,2,6,15,12
3589,1,3,1,56,3
3590,1,3,1,46,20
3591,1,2,1,42,10
3592,2,3,5,40,4
3593,2,1,7,46,5
3594,2,3,2,33,1
3595,2,3,1,34,20
3596,2,1,1,42,5
3597,1,1,7,11,14
3598,1,1,2,11,3
3599,2,1,2,39,10
3600,2,1,1,55,4
3601,1,1,3,32,11
3602,2,1,3,33,19
3603,1,1,7,31,11
3604,1,3,3,32,14
3605,1,2,5,55,6
3606,1,2,3,46,4
3607,1,2,4,50,5
3608,1,3,5,15,2
3609,1,3,7,50,20
3610,2,3,2,32,7
3611,1,2,4,32,12
3612,2,2,5,31,17
3613,1,3,5,32,16
3614,2,1,6,18,7
3615,2,1,6,34,10
3616,1,2,3,33,15
3617,2,2,6,46,15
3618,2,1,2,55,19
3619,1,3,4,42,7
3620,2,1,4,32,20
3621,1,2,4,55,20
3622,1,2,5,46,5
3623,2,2,3,15,12
3624,1,3,2,31,13
3625,2,2,5,34,10
3626,2,1,2,55,18
3627,1,3,1,50,12
3628,2,1,1,33,7
3629,2,3,1,55,8
3630,1,1,7,46,14
3631,1,1,7,31,15
3632,1,3,4,42,4
3633,2,1,6,18,16
3634,1,2,3,42,11
3635,1,3,6,46,19
3636,2,2,6,3,5
3637,1,1,6,32,2
3638,1,2,3,39,19
3639,2,1,3,11,20
3640,1,2,7,31,3
3641,2,2,5,50,9
3642,2,3,7,50,20
3643,1,1,7,15,5
3644,1,3,7,15,14
3645,1,3,4,40,15
3646,2,3,6,56,4
3647,1,1,2,34,13
3648,1,2,6,39,18
3649,2,1,7,15,11
3650,2,3,3,32,6
3651,2,2,3,42,16
3652,2,1,2,3,1
3653,2,3,3,34,10
3654,2,1,3,55,1
3655,1,3,1,31,2
3656,2,1,5,15,6
3657,2,1,5,11,3
3658,1,3,2,40,5
3659,1,2,3,39,16
3660,2,3,5,39,11
3661,2,1,4,42,19
3662,1,2,7,18,11
3663,1,1,6,31,20
3664,2,1,2,42,2
3665,2,3,6,39,15
3666,2,2,4,18,19
3667,2,1,6,40,20
3668,2,2,6,33,20
3669,2,1,1,40,6
3670,1,2,2,3,14
3671,2,1,1,39,1
3672,2,2,3,55,4
3673,1,3,7,33,8
3674,2,1,1,3,13
3675,1,1,2,31,14
3676,1,3,1,39,6
3677,1,2,1,39,20
3678,2,2,7,32,10
3679,1,3,1,34,16
3680,1,2,1,42,1
3681,1,1,5,42,16
3682,2,3,2,50,17
3683,2,2,4,50,19
3684,2,2,7,39,8
3685,1,2,4,11,16
3686,2,3,6,11,6
3687,2,2,1,15,15
3688,1,1,4,55,6
3689,1,1,7,50,17
3690,2,2,4,39,11
3691,1,3,4,33,15
3692,2,2,3,50,16
3693,1,1,5,15,6
3694,1,3,2,42,3
3695,2,1,3,40,12
3696,2,2,3,40,17
3697,1,2,7,46,17
3698,1,3,1,42,3
3699,1,2,4,34,4
3700,1,3,3,31,19
3701,1,2,4,46,4
3702,1,1,1,55,9
3703,2,1,7,11,11
3704,1,3,4,33,1
3705,1,2,2,3,15
3706,2,2,3,46,10
3707,1,1,3,55,9
3708,2,2,5,34,16
3709,1,1,4,32,16
3710,1,1,1,32,15
3711,2,3,4,11,10
3712,2,2,1,34,18
3713,1,2,6,55,7
3714,1,3,7,55,15
3715,1,3,3,40,3
3716,1,2,1,40,14
3717,2,3,2,33,14
3718,2,3,3,31,6
3719,1,2,7,42,4
3720,1,1,2,18,16
3721,2,2,4,55,5
3722,2,3,3,55,20
3723,1,2,2,3,2
3724,1,1,5,56,18
3725,1,1,4,56,9
3726,1,2,7,11,4
3727,1,3,6,31,19
3728,2,1,6,34,9
3729,1,2,5,15,16
3730,1,1,1,11,16
3731,1,2,1,46,20
3732,1,1,2,33,18
3733,1,3,2,50,20
3734,2,2,6,3,11
3735,2,1,4,18,1
3736,2,1,1,15,4
3737,2,3,3,39,6
3738,1,2,4,34,1
3739,2,1,1,50,1
3740,1,1,4,55,12
3741,2,3,4,56,12
3742,2,1,4,50,10
3743,2,3,3,3,19
3744,2,1,6,33,19
3745,2,3,5,46,13
3746,2,2,1,11,5
3747,1,2,5,31,5
3748,1,2,7,40,14
3749,1,1,3,55,10
3750,1,3,6,39,16
3751,1,2,2,33,1
3752,1,1,4,56,17
3753,1,1,3,31,16
3754,1,1,2,46,1
3755,1,3,1,33,4
3756,1,3,5,46,8
3757,2,3,4,55,10
3758,1,3,7,34,14
3759,2,1,5,3,2
3760,1,1,5,50,4
3761,2,1,7,55,2
3762,2,3,5,50,16
3763,2,3,4,3,9
3764,1,3,2,40,2
3765,1,1,2,31,13
3766,2,3,7,18,15
3767,2,2,5,39,16
3768,1,1,5,42,14
3769,2,3,2,11,8
3770,1,3,7,32,3
3771,2,2,5,42,4
3772,2,3,7,46,11
3773,2,3,4,42,19
3774,2,3,1,11,9
3775,1,3,7,3,15
3776,2,1,4,46,19
3777,1,1,2,18,16
3778,2,1,1,56,3
3779,1,2,7,56,15
3780,2,3,6,15,14
3781,2,3,4,39,15
3782,1,1,3,15,10
3783,1,1,7,18,7
3784,2,2,6,50,6
3785,1,3,2,34,4
3786,1,3,2,34,5
3787,2,3,1,34,18
3788,2,3,5,55,16
3789,1,2,1,42,11
3790,2,3,1,40,18
3791,1,1,6,11,7
3792,1,1,2,55,2
3793,1,2,2,42,3
3794,2,3,5,55,12
3795,2,2,4,18,12
3796,1,3,6,15,1
3797,2,2,5,32,20
3798,1,3,7,50,8
3799,1,3,5,11,4
3800,1,3,3,31,7
3801,2,3,1,50,6
3802,2,2,6,42,15
3803,2,3,3,34,7
3804,1,1,1,34,12
3805,2,2,3,55,9
3806,2,3,4,3,2
3807,2,1,7,32,19
3808,1,1,3,11,17
3809,2,2,7,3,18
3810,1,3,5,55,9
3811,2,2,5,50,17
3812,2,2,4,11,20
3813,1,1,3,34,15
3814,1,1,4,34,18
3815,2,3,3,33,14
3816,1,3,2,18,1
3817,1,2,1,39,13
3818,2,1,2,50,11
3819,2,3,1,56,12
3820,2,1,3,50,3
3821,1,3,3,40,1
3822,2,3,3,40,3
3823,2,3,5,31,11
3824,1,2,6,39,5
3825,2,2,5,46,6
3826,1,3,5,32,20
3827,1,2,5,46,2
3828,2,1,2,33,6
3829,2,2,3,56,10
3830,2,1,7,42,5
3831,2,2,5,50,2
3832,1,3,3,56,8
3833,1,2,3,18,6
3834,2,1,4,39,7
3835,1,2,7,18,16
3836,1,1,3,42,10
3837,1,1,3,42,19
3838,1,1,2,11,6
3839,2,2,7,11,11
3840,1,2,4,32,3
3841,1,2,1,40,14
3842,2,3,4,39,9
3843,1,2,6,34,12
3844,1,1,3,3,16
3845,1,2,6,56,12
3846,1,3,2,31,17
3847,1,2,5,46,4
3848,1,3,7,3,13
3849,2,2,1,33,8
3850,2,1,4,55,13
3851,1,3,1,55,12
3852,2,2,2,50,11
3853,2,1,6,3,10
3854,1,1,1,15,10
3855,1,2,1,33,17
3856,1,2,1,33,17
3857,2,2,3,34,5
3858,2,1,1,34,3
3859,1,1,6,50,18
3860,2,2,1,42,16
3861,1,1,1,32,1
3862,1,2,2,18,11
3863,1,2,3,50,7
3864,2,1,2,40,18
3865,2,2,2,56,4
3866,2,2,2,15,14
3867,2,2,2,46,2
3868,2,2,4,50,10
3869,2,1,2,34,1
3870,1,3,7,32,17
3871,2,3,4,46,17
3872,1,3,3,56,18
3873,1,1,1,3,10
3874,1,1,5,40,7
3875,1,2,2,18,14
3876,2,1,6,55,12
3877,1,2,6,55,2
3878,2,3,2,32,12
3879,1,2,7,46,18
3880,1,2,6,18,5
3881,1,3,5,55,9
3882,1,3,7,3,19
3883,1,1,6,55,1
3884,1,2,7,32,8
3885,1,1,1,40,5
3886,1,2,2,39,12
3887,1,3,3,39,4
3888,1,1,6,40,20
3889,2,3,6,55,16
3890,2,2,6,31,1
3891,1,2,6,31,7
3892,2,2,1,46,14
3893,2,1,5,31,6
3894,1,3,5,31,7
3895,1,1,4,18,10
3896,2,2,6,40,3
3897,1,1,2,32,4
3898,2,3,5,15,7
3899,1,3,4,34,17
3900,2,3,4,3,10
3901,1,1,4,15,6
3902,2,3,5,11,1
3903,2,3,2,46,13
3904,2,1,4,46,6
3905,1,1,5,31,16
3906,2,2,2,55,12
3907,1,3,1,56,19
3908,1,2,5,32,2
3909,1,3,1,32,13
3910,1,3,5,34,15
3911,2,3,4,34,2
3912,1,2,6,46,11
3913,2,2,7,32,19
3914,2,3,1,39,18
3915,1,1,1,32,6
3916,1,2,3,3,13
3917,1,3,4,55,18
3918,2,2,4,39,14
3919,1,3,2,11,18
3920,1,1,6,50,8
3921,2,3,7,56,11
3922,2,1,1,31,9
3923,1,3,7,33,13
3924,2,3,1,39,19
3925,1,3,6,56,16
3926,1,1,6,50,13
3927,2,2,1,11,4
3928,1,1,1,3,8
3929,1,1,4,34,17
3930,2,3,7,46,6
3931,2,2,2,34,17
3932,1,1,5,39,19
3933,1,2,4,42,1
3934,1,1,3,32,19
3935,2,1,2,3,11
3936,1,1,3,40,4
3937,2,1,5,46,14
3938,2,3,7,56,16
3939,2,1,3,15,13
3940,2,1,1,46,11
3941,1,2,5,11,3
3942,2,3,6,15,17
3943,2,2,2,42,10
3944,2,3,1,3,12
3945,2,1,5,46,2
3946,2,3,5,3,16
3947,2,1,3,39,5
3948,1,3,2,46,2
3949,2,3,5,15,10
3950,1,1,6,34,12
3951,2,2,4,40,3
3952,1,3,3,32,16
3953,1,3,2,32,14
3954,1,1,5,15,2
3955,2,3,2,56,14
3956,2,2,6,46,10
3957,1,3,3,34,4
3958,2,2,2,11,16
3959,1,1,1,55,12
3960,2,1,3,40,5
3961,1,3,4,18,10
3962,2,3,7,31,4
3963,2,3,1,56,2
3964,1,1,3,33,6
3965,1,3,1,11,9
3966,2,3,1,31,11
3967,2,1,3,3,6
3968,1,2,3,42,4
3969,1,3,4,50,14
3970,1,1,2,32,20
3971,2,1,5,40,18
3972,1,2,4,18,19
3973,1,2,3,40,18
3974,1,3,7,56,9
3975,2,3,1,32,12
3976,1,2,4,31,14
3977,1,1,5,33,5
3978,1,3,5,34,12
3979,1,1,5,50,14
3980,1,2,4,42,14
3981,2,1,1,11,1
3982,2,2,6,50,1
3983,2,1,6,3,8
3984,1,2,1,18,4
3985,2,1,4,31,19
3986,1,1,7,56,6
3987,2,2,4,56,2
3988,2,2,5,15,10
3989,1,3,5,40,17
3990,2,2,5,18,20
3991,2,1,5,15,8
3992,2,1,6,42,16
3993,1,3,1,32,20
3994,1,3,1,42,11
3995,1,2,2,40,7
3996,1,3,1,3,2
3997,1,2,1,39,6
3998,2,3,4,50,18
3999,2,1,7,39,5
4000,1,2,3,15,9
4001,2,3,3,34,7
4002,1,2,3,11,1
4003,1,3,7,32,2
4004,1,3,6,33,20
4005,2,3,1,11,2
4006,1,3,4,32,14
4007,1,3,1,33,15
4008,1,2,3,55,19
4009,1,1,5,40,19
4010,2,2,3,11,7
4011,2,2,3,50,3
4012,2,1,5,39,11
4013,1,1,5,50,15
4014,2,1,7,15,1
4015,2,3,6,46,11
4016,1,1,6,39,5
4017,1,1,7,34,19
4018,1,3,7,50,2
4019,1,3,3,11,15
4020,1,1,2,34,14
4021,1,2,2,39,6
4022,2,3,7,42,3
4023,1,1,5,31,1
4024,1,3,4,3,15
4025,2,2,6,11,13
4026,1,2,6,39,20
4027,2,1,1,15,4
4028,1,1,4,33,4
4029,2,2,5,15,3
4030,1,2,5,34,17
4031,2,1,1,50,4
4032,2,2,1,3,12
4033,2,3,5,11,16
4034,1,2,2,31,8
4035,2,2,2,33,6
4036,1,3,5,18,8
4037,2,1,5,15,16
4038,1,3,7,56,9
4039,2,3,5,15,19
4040,2,1,6,46,17
4041,2,3,1,39,17
4042,2,3,2,39,18
4043,1,3,1,34,9
4044,2,1,7,46,13
4045,2,3,1,33,8
4046,1,1,2,31,5
4047,2,1,5,55,9
4048,2,2,6,18,20
4049,1,3,2,15,17
4050,1,2,1,34,19
4051,1,3,6,55,18
4052,1,1,5,40,8
4053,1,3,6,39,1
4054,1,1,4,3,12
4055,1,2,7,32,2
4056,2,1,6,34,15
4057,1,2,6,55,16
4058,2,1,1,46,16
4059,2,3,7,32,14
4060,1,1,4,50,8
4061,1,1,3,55,2
4062,1,3,7,11,12
4063,2,2,4,39,7
4064,1,3,5,42,5
4065,1,1,6,34,10
4066,1,3,6,39,12
4067,2,1,7,18,10
4068,1,2,5,3,18
4069,2,2,5,50,6
4070,2,1,3,40,11
4071,2,1,7,55,14
4072,2,2,3,11,9
4073,1,3,7,31,16
4074,1,1,5,18,1
4075,1,3,7,18,3
4076,2,3,5,46,1
4077,2,3,2,34,9
4078,1,3,5,18,8
4079,2,2,5,32,6
4080,2,3,4,11,9
4081,1,2,5,40,10
4082,1,1,7,3,16
4083,1,1,4,55,11
4084,2,1,7,3,18
4085,2,2,7,40,12
4086,2,1,1,32,3
4087,1,3,1,50,8
4088,1,1,4,46,6
4089,2,3,7,11,18
4090,2,2,4,40,11
4091,2,2,1,15,16
4092,2,3,2,50,9
4093,2,2,6,46,2
4094,1,3,2,31,9
4095,2,3,2,55,4
4096,1,3,2,15,12
4097,1,3,2,56,14
4098,1,3,3,40,9
4099,2,2,5,39,18
4100,1,3,7,3,6
4101,1,3,7,46,15
4102,1,3,1,3,9
4103,1,2,3,32,9
4104,1,1,1,15,12
4105,2,1,3,56,15
4106,2,1,4,50,18
4107,1,1,3,40,2
4108,2,1,2,31,3
4109,1,1,7,39,14
4110,2,3,4,15,9
4111,1,2,6,42,9
4112,2,2,1,42,17
4113,2,2,5,42,1
4114,2,2,1,39,8
4115,2,2,6,32,16
4116,1,1,7,33,20
4117,1,1,1,11,16
4118,1,1,1,18,14
4119,2,1,7,3,8
4120,2,3,4,15,13
4121,1,2,3,33,14
4122,1,2,1,50,1
4123,1,2,3,18,16
4124,1,3,2,3,10
4125,1,1,2,39,9
4126,1,1,3,33,20
4127,1,3,7,31,1
4128,1,1,7,50,7
4129,2,1,3,39,8
4130,2,2,1,40,16
4131,1,3,2,34,18
4132,2,2,4,46,3
4133,2,3,6,15,7
4134,1,2,6,18,15
4135,2,2,1,15,7
4136,2,3,5,46,6
4137,1,2,2,50,2
4138,2,1,1,56,20
4139,1,1,2,31,14
4140,2,2,6,32,7
4141,2,3,2,15,19
4142,1,3,7,39,5
4143,1,3,7,33,8
4144,2,3,4,15,1
4145,2,1,1,34,20
4146,2,3,6,39,14
4147,2,1,4,15,5
4148,2,2,5,39,15
4149,1,1,6,39,15
4150,2,2,1,56,14
4151,2,3,2,11,19
4152,2,2,6,34,20
4153,2,1,2,56,10
4154,1,3,6,56,17
4155,1,3,7,33,7
4156,2,1,2,42,8
4157,2,2,5,18,13
4158,1,2,3,33,11
4159,1,3,5,3,5
4160,2,2,6,40,9
4161,2,2,1,40,5
4162,1,2,3,11,11
4163,1,1,3,42,12
4164,1,2,4,18,19
4165,1,1,1,56,20
4166,2,2,4,11,15
4167,2,2,5,56,10
4168,1,3,7,15,18
4169,2,3,5,15,1
4170,2,1,5,31,13
4171,1,2,5,46,20
4172,2,2,5,50,12
4173,1,3,1,39,10
4174,2,2,3,32,13
4175,1,3,2,40,14
4176,2,3,4,34,18
4177,1,3,5,40,20
4178,1,1,5,55,20
4179,1,1,1,46,18
4180,1,2,5,50,8
4181,2,2,3,39,16
4182,1,2,6,18,8
4183,1,3,5,55,17
4184,1,1,2,34,11
4185,1,3,3,3,16
4186,2,3,2,46,14
4187,1,1,5,39,13
4188,1,2,4,15,5
4189,2,1,1,3,14
4190,1,3,2,34,4
4191,2,3,3,32,16
4192,1,2,7,32,13
4193,1,3,4,39,20
4194,2,2,3,11,4
4195,2,1,5,55,18
4196,2,2,3,33,10
4197,2,1,6,33,8
4198,1,1,7,18,12
4199,1,2,4,56,14
4200,1,3,5,3,1
4201,2,1,4,40,5
4202,2,1,4,11,4
4203,1,2,5,3,18
4204,2,2,1,32,16
4205,1,3,4,3,9
4206,2,3,6,31,2
4207,1,2,1,40,7
4208,2,3,6,42,20
4209,2,1,2,34,19
4210,2,2,6,31,5
4211,1,3,2,18,13
4212,1,2,2,32,6
4213,1,1,7,42,9
4214,2,2,2,11,13
4215,1,1,3,32,10
4216,1,3,5,50,15
4217,1,3,3,32,3
4218,2,1,2,11,6
4219,1,1,6,15,13
4220,1,1,7,11,14
4221,1,1,4,56,13
4222,2,2,1,55,19
4223,2,3,4,46,19
4224,1,2,6,40,11
4225,1,1,6,11,10
4226,1,1,7,11,13
4227,2,1,7,55,18
4228,1,3,7,55,1
4229,1,3,5,55,17
4230,1,1,7,3,14
4231,1,3,2,31,15
4232,1,2,1,56,19
4233,2,1,7,50,1
4234,1,3,1,34,7
4235,1,2,1,55,17
4236,1,2,2,15,3
4237,2,3,5,31,15
4238,1,3,5,11,7
4239,2,2,5,11,19
4240,1,3,4,3,14
4241,1,3,6,11,19
4242,1,1,7,46,5
4243,1,3,1,33,8
4244,2,1,3,34,9
4245,1,1,4,42,4
4246,1,2,6,11,2
4247,1,3,5,34,16
4248,2,2,4,56,11
4249,2,1,1,31,2
4250,1,2,1,50,2
4251,1,2,4,40,17
4252,1,2,7,50,9
4253,2,1,2,39,15
4254,2,3,5,40,16
4255,1,3,6,39,7
4256,2,3,7,15,20
4257,1,1,6,39,9
4258,1,1,1,33,16
4259,1,2,3,46,6
4260,2,1,1,46,4
4261,1,3,6,55,20
4262,1,3,7,3,9
4263,2,1,3,46,8
4264,2,1,6,11,12
4265,1,1,3,11,15
4266,1,1,7,40,20
4267,2,1,3,42,8
4268,2,1,5,39,8
4269,2,1,3,18,14
4270,2,2,3,32,8
4271,2,2,6,46,2
4272,1,2,6,33,15
4273,2,2,5,42,17
4274,2,3,3,32,15
4275,2,3,5,34,10
4276,1,1,7,55,12
4277,1,3,7,3,10
4278,2,3,1,40,18
4279,1,2,6,42,8
4280,2,2,6,42,6
4281,1,2,4,42,2
4282,1,2,3,55,6
4283,2,2,7,15,9
4284,1,3,4,39,17
4285,2,1,2,56,15
4286,2,2,3,50,9
4287,1,1,6,18,17
4288,2,3,6,50,19
4289,2,2,5,55,1
4290,2,1,4,11,13
4291,2,3,6,32,5
4292,1,2,4,33,18
4293,1,3,1,31,8
4294,2,3,4,3,5
4295,1,2,4,31,2
4296,2,3,1,50,5
4297,1,2,4,46,18
4298,1,2,3,46,20
4299,1,2,2,55,2
4300,2,3,2,32,3
4301,1,2,3,50,16
4302,2,1,7,39,12
4303,1,3,4,55,2
4304,2,3,5,31,17
4305,2,3,2,3,2
4306,1,1,2,46,1
4307,1,2,7,31,1
4308,2,1,7,42,20
4309,1,1,1,34,4
4310,2,1,6,40,8
4311,1,1,6,40,4
4312,1,1,7,3,20
4313,2,3,1,31,12
4314,2,1,7,32,16
4315,1,2,4,46,12
4316,2,3,5,11,10
4317,2,2,6,46,1
4318,1,2,6,55,17
4319,1,1,1,33,10
4320,2,3,6,31,2
4321,2,1,7,11,5
4322,2,2,2,50,1
4323,2,2,1,46,8
4324,1,2,3,31,14
4325,1,1,5,56,19
4326,2,2,1,15,12
4327,1,3,4,39,17
4328,2,1,4,15,12
4329,2,2,7,56,11
4330,2,2,7,55,14
4331,2,2,4,39,6
4332,1,2,6,56,15
4333,2,2,3,55,18
4334,1,2,2,56,7
4335,2,1,2,42,17
4336,2,1,5,50,9
4337,2,3,6,31,3
4338,1,3,5,40,7
4339,1,3,7,32,2
4340,2,3,4,3,9
4341,2,3,4,42,10
4342,2,1,5,33,2
4343,2,1,2,31,19
4344,1,2,4,34,3
4345,2,3,1,34,12
4346,2,3,1,39,7
4347,2,1,2,31,13
4348,2,3,6,31,18
4349,1,1,1,56,6
4350,1,2,1,18,2
4351,2,3,2,34,12
4352,1,2,2,11,10
4353,2,1,7,56,17
4354,1,1,2,46,7
4355,2,1,5,11,7
4356,2,2,4,50,18
4357,1,1,7,3,4
4358,1,2,5,3,11
4359,2,2,2,3,7
4360,2,1,4,55,5
4361,2,2,4,34,17
4362,1,3,1,55,9
4363,2,2,5,40,12
4364,1,1,6,55,10
4365,1,3,4,11,17
4366,1,2,5,50,12
4367,1,1,5,3,1
4368,2,2,7,50,13
4369,2,2,3,42,1
4370,2,1,1,32,7
4371,2,1,2,46,20
4372,1,1,7,3,17
4373,1,1,4,15,14
4374,2,3,4,56,3
4375,2,3,5,40,4
4376,1,1,4,34,18
