respid,gender,edu,age,county,occupation
3302,1,3,6,34,7
3303,1,1,3,18,16
3304,2,3,3,56,9
3305,1,3,7,15,9
3306,1,2,5,15,3
3307,2,3,6,32,14
3308,1,2,7,42,7
3309,1,1,4,3,4
3310,1,2,1,18,1
3311,1,1,5,55,12
3312,1,1,3,34,14
3313,2,2,7,55,4
3314,2,1,3,42,13
3315,2,2,7,33,6
3316,1,2,2,33,15
3317,2,1,6,34,14
3318,2,2,3,50,4
3319,2,1,2,50,8
3320,2,1,4,33,1
3321,1,2,4,15,3
3322,2,2,5,55,5
3323,1,1,4,15,10
3324,2,3,6,33,17
3325,1,2,1,34,18
3326,1,3,3,32,11
3327,1,2,3,34,1
3328,2,1,6,32,8
3329,2,2,4,56,5
3330,2,2,1,55,8
3331,2,2,5,42,7
3332,2,1,4,3,19
3333,1,3,3,50,17
3334,2,3,7,11,14
3335,1,2,3,55,1
3336,1,2,1,31,1
3337,1,2,4,42,4
3338,1,3,4,50,11
3339,1,1,5,11,2
3340,1,3,7,18,14
3341,2,2,1,33,2
3342,2,2,7,33,1
3343,2,3,1,56,8
3344,2,1,6,40,7
3345,2,2,1,56,15
3346,1,3,3,33,16
3347,1,1,1,3,10
3348,2,3,2,33,2
3349,2,1,4,34,20
3350,1,1,6,3,7
3351,1,1,5,39,3
3352,1,1,7,34,7
3353,1,3,6,55,8
3354,1,2,3,39,13
3355,1,3,7,39,9
3356,2,1,1,32,20
3357,1,3,1,11,7
3358,2,1,4,11,18
3359,2,3,7,42,5
3360,1,2,4,18,12
3361,1,1,2,3,20
3362,2,3,5,18,17
3363,2,2,7,56,11
3364,2,1,6,46,18
3365,2,2,2,11,3
3366,2,2,3,31,14
3367,2,2,5,33,1
3368,2,1,1,33,3
3369,2,1,3,56,12
3370,1,3,2,46,10
3371,1,3,3,40,4
3372,1,1,4,18,13
3373,1,2,1,42,5
3374,1,3,5,11,10
3375,1,1,7,39,2
3376,1,2,2,32,10
3377,1,1,4,15,6
3378,2,3,5,40,7
3379,2,1,3,15,10
3380,1,1,7,31,12
3381,2,2,6,46,17
3382,2,3,1,33,7
3383,2,2,6,50,11
3384,1,2,3,32,18
3385,2,3,5,50,10
3386,1,2,4,3,6
3387,2,3,1,11,19
3388,2,1,4,50,6
3389,1,2,5,11,7
3390,1,2,6,33,15
3391,1,3,3,55,3
3392,2,1,6,39,2
3393,1,1,7,46,20
3394,1,2,4,56,15
3395,1,1,4,33,5
3396,1,1,6,18,11
3397,2,3,4,42,8
3398,1,1,5,56,5
3399,2,2,7,11,4
3400,2,1,1,39,12
3401,1,1,6,55,5
3402,2,3,6,18,13
3403,2,2,5,18,19
3404,1,3,6,11,7
3405,1,1,6,3,13
3406,2,2,4,11,19
3407,2,2,5,15,19
3408,2,1,3,32,14
3409,1,1,2,39,19
3410,1,2,3,32,18
3411,2,3,4,34,13
3412,1,2,5,3,12
3413,1,1,3,55,16
3414,2,2,2,18,7
3415,1,2,7,50,14
3416,2,2,7,32,8
3417,2,1,5,32,16
3418,1,1,3,50,5
3419,1,2,6,34,11
3420,1,3,6,55,12
3421,2,2,1,11,19
3422,1,3,7,56,2
3423,1,1,4,46,4
3424,2,2,6,3,20
3425,2,1,1,31,10
3426,1,2,5,18,8
3427,1,3,3,31,4
3428,2,1,5,55,13
3429,1,2,5,34,10
3430,1,1,5,50,16
3431,1,3,2,3,11
3432,1,3,5,3,1
3433,1,3,1,50,2
3434,1,3,7,3,11
3435,1,1,1,39,9
3436,2,1,5,40,17
3437,2,3,1,31,9
3438,1,1,3,3,9
3439,1,1,6,55,7
3440,2,1,6,31,8
3441,2,3,4,50,7
3442,1,2,3,40,14
3443,2,1,6,40,19
3444,2,2,3,56,10
3445,1,3,6,42,2
3446,1,1,1,56,1
3447,1,1,1,39,13
3448,1,1,7,31,2
3449,1,3,4,3,9
3450,1,2,2,50,5
3451,1,3,1,15,20
3452,1,2,1,11,1
3453,2,2,3,42,18
3454,2,2,5,46,4
3455,1,2,2,11,9
3456,2,2,6,42,11
3457,2,1,3,34,9
3458,1,3,2,50,13
3459,2,2,4,33,10
3460,1,1,5,15,8
3461,2,2,6,34,10
3462,2,2,1,3,5
3463,1,3,4,42,12
3464,1,1,3,55,16
3465,1,2,3,42,20
3466,1,3,5,56,6
3467,1,3,4,40,5
3468,1,3,5,34,1
3469,2,3,3,40,20
3470,1,3,1,34,12
3471,2,3,3,31,13
3472,2,1,5,31,3
3473,1,3,7,55,13
3474,1,1,3,46,6
3475,2,2,7,11,19
3476,1,1,3,3,5
3477,2,2,5,11,6
3478,2,2,4,50,10
3479,1,2,1,11,16
3480,2,1,6,55,4
3481,1,2,2,40,15
3482,1,2,4,56,13
3483,2,2,5,3,15
3484,2,3,4,31,7
3485,1,1,7,42,15
3486,2,3,2,31,14
3487,1,3,3,15,16
3488,1,1,5,32,2
3489,2,3,1,56,9
3490,1,2,7,40,16
3491,2,2,1,39,17
3492,1,2,3,3,12
3493,1,1,1,15,20
3494,2,3,1,46,20
3495,1,3,7,34,1
3496,2,1,4,46,4
3497,2,2,1,31,9
3498,2,1,5,40,6
3499,2,1,2,46,15
3500,1,3,3,31,10
3501,1,2,6,31,13
3502,1,3,7,34,5
3503,1,2,4,55,11
3504,1,1,3,39,14
3505,2,3,4,55,1
3506,1,1,6,39,6
3507,2,3,2,34,13
3508,2,2,5,11,19
3509,2,3,3,11,17
3510,1,1,2,18,12
3511,2,1,4,3,12
3512,2,3,3,32,11
3513,2,1,3,18,10
3514,2,3,2,50,17
3515,1,2,2,15,16
3516,2,1,6,18,2
3517,1,2,7,40,7
3518,1,1,3,46,2
3519,1,2,4,56,18
3520,1,2,5,3,13
3521,1,2,6,11,8
3522,2,2,7,3,17
3523,1,3,5,40,2
3524,2,1,6,15,15
3525,1,3,5,33,4
3526,1,2,6,56,17
3527,1,1,7,40,2
3528,1,2,4,42,8
3529,2,2,5,34,3
3530,1,3,3,31,11
3531,1,1,4,32,17
3532,2,1,6,56,18
3533,2,2,2,40,1
3534,2,3,2,46,7
3535,2,3,2,46,8
3536,2,3,1,33,10
3537,2,2,3,33,14
3538,1,1,1,32,5
3539,2,2,7,18,12
3540,1,2,7,3,7
3541,2,1,7,31,5
3542,2,3,4,3,16
3543,2,2,1,55,15
3544,1,3,3,31,9
3545,1,1,6,11,18
3546,2,1,4,50,5
3547,2,3,2,34,3
3548,2,1,4,33,18
3549,1,2,4,18,10
3550,2,3,1,11,14
3551,1,1,2,39,10
3552,2,1,3,15,14
3553,2,1,3,39,7
3554,1,1,1,56,1
3555,1,1,6,18,19
3556,2,2,4,15,20
3557,2,1,3,42,3
3558,2,2,1,32,13
3559,1,1,7,32,2
3560,1,3,2,18,11
3561,2,2,3,15,20
3562,1,1,3,15,15
3563,1,3,7,32,8
3564,1,3,3,46,14
3565,1,1,7,56,16
3566,2,3,1,42,20
3567,1,1,3,3,3
3568,2,3,2,11,17
3569,1,1,6,55,8
3570,2,3,3,32,7
3571,1,2,7,42,14
3572,2,3,2,50,6
3573,2,1,6,46,4
3574,2,3,2,50,1
3575,1,1,6,39,9
3576,1,3,7,40,6
3577,2,3,3,11,9
3578,2,2,7,15,4
3579,1,3,6,39,14
3580,1,2,5,56,19
3581,2,3,1,55,17
3582,2,2,6,33,1
3583,1,2,2,33,15
3584,1,3,7,56,19
3585,2,2,1,33,18
3586,1,3,5,42,8
3587,1,1,3,11,20
3588,1,2,3,15,2
3589,2,1,6,3,15
3590,2,2,7,55,18
3591,1,3,4,40,5
3592,2,2,5,15,13
3593,2,2,4,40,3
3594,1,2,1,32,4
3595,1,3,5,56,5
3596,1,3,2,46,12
3597,1,2,7,55,14
3598,2,1,6,39,10
3599,2,1,1,42,12
3600,2,3,6,31,11
3601,2,2,5,55,20
3602,1,3,4,15,11
3603,1,3,3,40,8
3604,1,3,7,55,6
3605,1,2,4,33,9
3606,1,1,1,46,18
3607,1,1,5,46,9
3608,2,1,4,39,18
3609,1,2,6,42,9
3610,2,3,6,15,16
3611,2,2,3,39,14
3612,1,2,2,46,20
3613,2,3,5,11,14
3614,1,1,3,15,8
3615,1,2,5,15,12
3616,1,2,4,50,8
3617,1,2,3,15,20
3618,2,3,5,50,14
3619,2,1,1,31,15
3620,2,1,3,46,10
3621,2,2,6,31,18
3622,1,2,3,33,13
3623,2,2,4,55,17
3624,1,2,2,39,7
3625,1,1,1,32,19
3626,2,1,1,34,15
3627,2,1,3,40,2
3628,2,1,2,55,8
3629,2,1,7,39,19
3630,2,3,7,33,12
3631,1,2,5,50,14
3632,1,1,2,15,15
3633,1,1,6,40,7
3634,2,3,3,18,19
3635,1,1,3,3,5
3636,2,3,6,34,2
3637,2,2,1,33,5
3638,1,1,1,33,10
3639,1,3,3,11,3
3640,1,2,7,11,5
3641,2,1,2,15,16
3642,1,1,2,11,15
3643,1,2,5,39,18
3644,1,1,6,18,18
3645,1,2,3,31,11
3646,1,1,3,50,12
3647,1,3,5,46,6
3648,1,1,2,34,10
3649,1,3,1,55,4
3650,1,3,2,32,3
3651,2,1,2,40,2
3652,2,2,4,31,4
3653,1,3,1,15,7
3654,2,1,3,55,1
3655,1,2,1,33,2
3656,2,3,2,15,9
3657,2,3,5,50,8
3658,1,1,4,56,14
3659,2,2,3,56,20
3660,2,2,1,40,14
3661,1,3,7,3,12
3662,1,2,3,56,1
3663,1,3,1,32,9
3664,2,2,6,46,13
3665,1,1,1,11,11
3666,2,2,1,50,7
3667,2,1,6,33,8
3668,1,2,4,40,11
3669,1,3,5,40,9
3670,1,3,7,42,12
3671,2,3,2,55,17
3672,1,1,3,32,6
3673,2,2,1,15,2
3674,1,3,6,3,4
3675,2,3,2,31,20
3676,1,1,4,40,1
3677,2,3,4,39,6
3678,2,2,2,56,12
3679,1,3,2,55,6
3680,2,3,2,39,17
3681,1,3,6,33,5
3682,2,3,2,39,11
3683,2,2,2,42,2
3684,2,2,4,33,5
3685,1,2,6,11,18
3686,1,1,3,42,12
3687,1,3,3,55,10
3688,2,1,2,32,12
3689,1,3,4,50,2
3690,2,3,2,33,5
3691,1,1,6,18,3
3692,2,1,7,40,4
3693,2,3,2,18,15
3694,2,3,4,18,1
3695,2,1,4,34,2
3696,1,3,2,55,17
3697,1,3,7,33,20
3698,1,1,2,40,15
3699,1,3,7,33,17
3700,1,2,1,18,13
3701,1,2,6,56,6
3702,2,1,1,31,20
3703,1,3,7,32,9
3704,1,1,5,31,8
3705,1,1,1,46,5
3706,1,3,1,15,6
3707,2,2,5,32,18
3708,1,3,3,11,12
3709,1,2,7,31,17
3710,1,1,6,31,5
3711,1,1,4,3,8
3712,1,1,2,31,5
3713,1,3,4,46,7
3714,2,2,2,11,4
3715,2,1,5,55,14
3716,2,1,3,31,8
3717,1,1,3,11,17
3718,1,3,6,56,8
3719,2,3,7,3,2
3720,2,1,1,31,1
3721,2,3,6,33,14
3722,1,2,6,32,17
3723,2,3,7,18,15
3724,1,3,4,50,13
3725,2,2,3,56,5
3726,2,3,6,42,4
3727,2,2,4,40,12
3728,1,3,5,40,4
3729,1,1,4,39,20
3730,1,1,6,56,13
3731,2,3,2,34,8
3732,1,3,1,31,8
3733,1,1,5,50,7
3734,2,1,1,40,9
3735,1,1,3,50,2
3736,2,3,3,15,3
3737,2,1,2,56,6
3738,1,1,7,46,10
3739,2,2,4,15,20
3740,1,2,6,50,3
3741,2,1,2,50,18
3742,1,3,7,40,2
3743,2,1,3,11,18
3744,2,3,5,31,13
3745,1,1,4,11,16
3746,2,3,3,3,10
3747,1,1,7,34,5
3748,2,1,1,15,11
3749,2,3,7,33,3
3750,1,2,4,3,13
3751,1,1,6,55,2
3752,2,3,7,15,3
3753,2,1,1,15,7
3754,2,2,1,15,16
3755,2,3,1,55,8
3756,1,2,4,39,20
3757,1,1,1,50,7
3758,2,1,7,33,9
3759,2,2,1,31,9
3760,2,3,3,39,19
3761,2,2,6,56,8
3762,1,1,6,40,8
3763,2,2,1,46,9
3764,1,3,6,42,3
3765,1,2,2,34,1
3766,1,1,5,50,10
3767,1,2,4,33,6
3768,2,3,5,34,9
3769,1,1,4,46,9
3770,1,3,6,11,19
3771,1,1,2,40,8
3772,1,3,6,42,8
3773,2,2,7,56,20
3774,1,1,7,46,6
3775,2,2,4,32,8
3776,2,3,6,40,10
3777,2,3,7,31,4
3778,2,2,1,18,19
3779,2,3,4,55,15
3780,2,3,5,42,19
3781,1,3,2,32,12
3782,2,3,6,42,19
3783,2,3,1,33,5
3784,1,3,7,18,13
3785,2,1,1,34,11
3786,2,1,1,15,12
3787,1,2,2,11,12
3788,1,1,6,56,13
3789,2,3,6,33,4
3790,2,3,4,31,6
3791,1,3,3,31,14
3792,2,3,2,31,17
3793,2,2,4,55,5
3794,1,3,6,33,10
3795,1,3,5,39,5
3796,2,1,3,55,11
3797,1,1,2,31,4
3798,1,2,5,55,15
3799,1,3,3,3,19
3800,1,1,3,40,15
3801,1,1,3,15,5
3802,2,2,1,31,18
3803,1,2,4,3,11
3804,1,1,3,15,1
3805,2,1,2,11,13
3806,2,1,3,40,16
3807,2,1,5,39,19
3808,2,2,1,32,16
3809,2,2,4,15,10
3810,1,1,2,55,3
3811,2,1,6,55,15
3812,2,1,7,46,8
3813,1,2,2,3,12
3814,2,2,4,3,8
3815,1,2,1,3,14
3816,2,3,2,50,10
3817,1,3,5,18,11
3818,2,3,1,56,10
3819,2,1,7,40,9
3820,1,2,1,42,16
3821,2,1,5,40,16
3822,1,3,5,32,6
3823,2,1,1,46,8
3824,1,2,2,55,11
3825,1,1,7,34,5
3826,2,1,6,42,2
3827,2,2,6,55,10
3828,1,3,3,34,15
3829,2,3,2,15,7
3830,1,1,1,33,7
3831,2,2,7,33,9
3832,1,1,1,34,15
3833,1,3,5,11,9
3834,2,1,5,46,3
3835,1,2,5,15,11
3836,2,3,5,55,15
3837,1,1,6,18,12
3838,2,2,5,40,15
3839,2,1,3,50,10
3840,2,2,2,32,15
3841,2,2,1,15,18
3842,1,1,2,18,14
3843,1,1,5,40,6
3844,1,2,3,42,4
3845,1,3,5,11,18
3846,2,3,4,46,12
3847,2,2,1,40,8
3848,2,1,7,40,12
3849,2,1,2,56,13
3850,2,2,5,46,1
3851,1,1,1,46,19
3852,1,3,2,34,1
3853,1,3,4,39,19
3854,2,2,1,34,20
3855,1,1,7,39,19
3856,2,2,5,3,2
3857,1,1,3,40,15
3858,2,3,4,55,16
3859,2,2,4,42,18
3860,2,3,2,42,6
3861,1,2,6,50,7
3862,1,1,6,56,13
3863,1,3,1,55,8
3864,2,1,2,56,16
3865,2,3,2,42,2
3866,1,2,4,3,7
3867,2,2,4,11,8
3868,1,1,7,39,8
3869,1,2,2,56,18
3870,1,3,4,56,2
3871,1,2,1,55,8
3872,1,3,1,42,5
3873,2,1,1,32,8
3874,1,3,6,11,4
3875,2,1,4,46,12
3876,1,1,6,40,8
3877,2,3,2,32,15
3878,1,3,2,3,16
3879,2,2,7,39,19
3880,2,2,2,42,11
3881,2,3,4,42,8
3882,1,2,7,46,14
3883,1,2,3,50,14
3884,1,2,5,42,20
3885,1,3,6,39,3
3886,1,3,6,40,13
3887,2,1,6,46,4
3888,2,1,7,18,14
3889,2,3,2,31,15
3890,2,1,3,40,3
3891,1,3,2,34,20
3892,1,1,6,42,18
3893,1,3,4,31,5
3894,2,2,1,39,18
3895,2,2,6,32,4
3896,1,3,4,31,16
3897,1,2,7,56,7
3898,1,3,6,56,14
3899,2,3,6,40,7
3900,1,2,2,39,4
3901,2,2,3,34,13
3902,1,3,2,18,3
3903,1,3,5,11,2
3904,1,1,1,18,18
3905,1,1,6,11,5
3906,2,1,2,39,11
3907,1,2,3,56,19
3908,1,1,6,50,3
3909,2,2,6,3,20
3910,1,2,4,11,10
3911,2,2,5,46,2
3912,1,2,6,40,16
3913,1,2,5,15,7
3914,1,1,3,11,3
3915,1,1,5,32,4
3916,1,3,2,34,10
3917,1,1,5,55,18
3918,1,2,6,15,4
3919,1,2,5,31,4
3920,2,3,2,55,8
3921,2,2,2,56,17
3922,1,2,2,3,14
3923,1,3,2,42,6
3924,1,2,5,15,13
3925,1,2,4,33,9
3926,1,3,4,56,17
3927,2,3,4,39,11
3928,1,3,4,46,5
3929,1,3,2,56,6
3930,1,2,2,3,9
3931,2,3,6,50,9
3932,1,2,1,33,4
3933,2,2,7,42,2
3934,2,3,6,18,18
3935,2,3,4,31,5
3936,1,2,6,40,13
3937,2,1,2,11,14
3938,2,3,6,11,2
3939,1,3,7,31,19
3940,1,3,2,39,9
3941,1,3,4,56,9
3942,2,3,2,11,15
3943,2,2,5,32,16
3944,1,2,7,3,7
3945,1,2,4,11,8
3946,2,2,6,55,15
3947,2,2,5,31,8
3948,2,2,2,3,10
3949,1,1,6,18,13
3950,2,3,5,34,4
3951,1,1,2,34,13
3952,2,1,6,40,17
3953,2,1,7,32,10
3954,1,2,4,40,15
3955,2,1,2,50,5
3956,1,3,6,3,19
3957,2,3,4,46,19
3958,2,1,6,46,8
3959,1,1,1,32,3
3960,2,2,2,40,5
3961,2,1,6,56,15
3962,2,1,2,34,10
3963,1,2,1,55,7
3964,2,3,6,40,13
3965,1,3,3,18,13
3966,2,3,6,32,3
3967,2,1,6,42,18
3968,1,3,5,46,15
3969,1,3,5,34,7
3970,2,2,7,3,17
3971,2,1,1,18,10
3972,2,3,3,11,6
3973,1,3,6,40,8
3974,2,2,1,18,20
3975,2,3,6,46,20
3976,2,2,4,55,12
3977,2,3,5,55,19
3978,1,1,7,18,9
3979,2,3,6,42,20
3980,2,1,6,32,2
3981,2,3,4,31,9
3982,2,3,4,11,11
3983,1,2,6,39,18
3984,2,1,2,46,16
3985,1,3,2,42,10
3986,1,2,2,31,12
3987,2,3,2,11,12
3988,2,2,6,31,11
3989,1,2,5,3,2
3990,2,3,2,46,15
3991,1,2,2,18,15
3992,1,3,4,3,3
3993,1,2,1,15,3
3994,1,1,6,55,1
3995,1,2,4,32,2
3996,2,1,4,15,18
3997,2,3,5,11,13
3998,1,3,7,42,17
3999,1,1,1,50,17
4000,1,1,4,40,4
4001,2,3,4,42,1
4002,2,1,3,46,18
4003,1,3,7,18,15
4004,2,3,5,33,7
4005,2,2,7,32,15
4006,1,1,2,31,14
4007,1,1,1,40,3
4008,1,3,1,31,14
4009,2,2,1,42,2
4010,2,2,4,3,10
4011,1,3,2,56,18
4012,2,1,5,39,17
4013,1,2,5,31,12
4014,2,3,5,34,13
4015,1,3,4,15,3
4016,2,1,6,55,8
4017,2,2,5,56,15
4018,2,3,5,3,16
4019,1,3,5,46,10
4020,1,2,2,40,16
4021,1,1,3,18,12
4022,1,1,5,55,11
4023,1,1,2,56,4
4024,2,3,6,56,5
4025,2,1,1,32,12
4026,1,1,3,15,8
4027,1,2,6,46,20
4028,1,3,4,31,3
4029,1,2,1,32,19
4030,1,1,1,11,11
4031,1,2,5,39,17
4032,2,3,3,50,2
4033,1,3,1,40,4
4034,2,3,1,50,20
4035,2,3,6,55,18
4036,1,3,3,46,3
4037,1,2,5,40,10
4038,2,2,4,50,19
4039,1,2,4,33,17
4040,2,2,1,31,1
4041,1,1,1,42,12
4042,1,1,4,39,17
4043,2,3,6,33,15
4044,2,2,2,33,6
4045,2,1,6,31,6
4046,1,3,4,55,1
4047,1,3,4,15,7
4048,1,1,2,31,4
4049,1,3,6,50,14
4050,2,1,6,34,10
4051,1,1,4,18,10
4052,2,2,2,15,19
4053,1,2,3,42,2
4054,2,1,2,56,1
4055,1,3,2,34,3
4056,1,1,4,50,3
4057,1,2,3,42,15
4058,1,2,1,39,13
4059,1,2,4,40,16
4060,1,1,6,56,17
4061,2,1,5,40,20
4062,1,2,4,50,14
4063,2,2,7,31,14
4064,1,3,2,11,18
4065,1,1,5,31,9
4066,2,2,3,34,13
4067,2,2,6,39,15
4068,1,3,1,42,1
4069,2,2,4,40,16
4070,2,2,4,11,9
4071,2,3,4,40,7
4072,2,3,2,34,17
4073,1,3,2,15,19
4074,1,2,5,15,2
4075,1,1,6,31,14
4076,2,2,7,31,5
4077,1,3,4,31,13
4078,2,3,6,31,6
4079,1,3,5,32,3
4080,2,2,3,42,9
4081,2,1,6,18,14
4082,1,1,7,18,19
4083,1,3,1,34,18
4084,2,2,5,46,20
4085,1,1,4,31,15
4086,1,1,2,34,8
4087,1,1,2,55,13
4088,1,1,2,56,3
4089,2,3,1,50,16
4090,1,3,2,31,7
4091,2,2,7,32,11
4092,2,2,3,11,6
4093,2,2,7,50,11
4094,1,1,4,55,20
4095,2,3,3,55,5
4096,1,3,1,15,20
4097,2,3,5,3,7
4098,2,1,5,50,16
4099,2,3,4,40,2
4100,2,2,6,42,4
4101,1,1,2,50,3
4102,1,3,1,31,10
4103,1,1,6,56,5
4104,1,1,4,50,5
4105,1,1,7,56,20
4106,1,3,4,50,10
4107,2,3,4,42,12
4108,2,1,4,15,2
4109,1,1,5,3,17
4110,2,3,1,40,3
4111,2,3,1,3,10
4112,1,3,5,32,18
4113,1,1,7,15,17
4114,2,3,7,3,3
4115,2,3,2,46,11
4116,1,1,2,31,12
4117,1,3,2,42,15
4118,1,2,7,56,17
4119,1,2,2,40,17
4120,1,2,4,39,16
4121,2,1,6,40,20
4122,2,2,3,39,19
4123,1,2,7,33,15
4124,1,3,6,32,12
4125,1,3,2,33,20
4126,2,2,7,15,10
4127,2,1,6,33,5
4128,2,1,6,34,3
4129,2,2,5,31,18
4130,2,2,7,15,5
4131,2,3,2,55,4
4132,2,1,3,50,19
4133,2,2,6,15,11
4134,1,2,1,50,6
4135,1,2,3,32,5
4136,2,3,5,15,2
4137,2,1,1,42,10
4138,2,3,7,56,13
4139,1,3,3,15,10
4140,2,3,5,40,9
4141,1,1,3,56,10
4142,2,2,5,3,19
4143,2,2,5,3,13
4144,2,3,1,32,14
4145,2,2,1,3,13
4146,1,1,3,50,18
4147,2,1,5,50,10
4148,2,1,4,31,17
4149,1,3,4,34,4
4150,2,2,3,15,15
4151,2,3,4,33,7
4152,1,1,5,15,5
4153,1,2,3,56,8
4154,1,3,6,50,11
4155,1,3,7,32,5
4156,1,2,6,31,9
4157,2,1,3,34,7
4158,1,1,2,33,20
4159,1,1,7,11,17
4160,1,3,5,40,7
4161,2,1,7,40,10
4162,2,2,4,39,19
4163,2,2,1,40,7
4164,2,1,2,18,7
4165,1,1,1,40,20
4166,1,1,7,3,20
4167,2,1,6,18,17
4168,1,1,1,42,9
4169,2,2,7,15,17
4170,1,2,1,15,6
4171,2,1,6,32,7
4172,2,2,2,33,10
4173,1,3,1,31,8
4174,1,1,1,32,18
4175,1,3,3,40,4
4176,2,1,5,42,12
4177,1,1,3,18,7
4178,1,2,1,34,2
4179,2,3,6,32,1
4180,1,1,1,56,12
4181,1,2,2,40,11
4182,2,2,7,55,12
4183,2,3,7,31,9
4184,2,3,4,39,2
4185,2,1,2,31,11
4186,2,1,2,46,16
4187,1,2,4,40,12
4188,2,1,1,11,13
4189,1,2,6,11,8
4190,2,1,4,56,5
4191,1,1,6,33,15
4192,1,1,7,31,10
4193,2,3,4,40,7
4194,1,3,5,46,5
4195,1,2,1,34,17
4196,1,3,3,15,18
4197,2,2,7,34,7
4198,1,3,2,31,16
4199,2,3,3,33,1
4200,2,3,7,50,14
4201,2,2,6,56,15
4202,2,3,7,46,11
4203,1,1,6,50,10
4204,1,1,7,50,2
4205,2,1,1,31,17
4206,2,2,3,34,13
4207,2,3,6,55,13
4208,1,1,4,32,14
4209,2,2,5,31,4
4210,1,1,4,11,16
4211,1,2,5,33,5
4212,1,2,4,40,5
4213,1,3,6,50,3
4214,1,3,7,31,20
4215,1,1,7,42,20
4216,2,1,7,33,6
4217,1,1,6,31,7
4218,1,1,6,18,14
4219,2,3,6,46,9
4220,1,1,4,3,19
4221,1,1,1,11,12
4222,1,3,6,32,18
4223,2,2,1,11,5
4224,2,2,2,46,10
4225,1,2,4,46,6
4226,2,1,1,33,8
4227,1,1,1,32,17
4228,2,1,5,39,15
4229,2,1,7,18,6
4230,2,3,3,32,13
4231,2,3,7,15,5
4232,1,2,4,40,18
4233,1,3,5,34,18
4234,2,1,6,18,20
4235,1,3,3,40,17
4236,1,1,3,46,14
4237,1,1,5,33,20
4238,1,3,5,55,4
4239,2,1,3,18,1
4240,2,3,1,3,10
4241,2,3,3,40,13
4242,2,3,2,11,11
4243,2,1,4,3,6
4244,2,3,2,46,13
4245,1,3,2,33,10
4246,1,2,3,42,3
4247,1,2,4,46,5
4248,2,1,1,32,17
4249,1,1,4,34,11
4250,1,2,3,40,3
4251,1,3,5,39,8
4252,2,2,5,40,15
4253,1,3,3,34,19
4254,1,2,1,11,7
4255,1,2,5,34,14
4256,1,3,7,40,8
4257,1,3,4,40,9
4258,2,3,5,34,19
4259,1,1,6,34,13
4260,1,3,7,55,5
4261,1,3,7,34,18
4262,2,2,1,33,7
4263,1,3,5,32,6
4264,1,1,6,39,8
4265,1,3,3,18,1
4266,1,1,4,56,11
4267,1,2,4,34,7
4268,1,2,4,50,13
4269,2,3,2,46,20
4270,2,3,6,11,7
4271,2,2,6,46,3
4272,1,2,1,46,5
4273,2,3,4,50,5
4274,2,3,4,11,15
4275,2,2,3,55,6
4276,1,2,4,50,7
4277,2,3,7,15,15
4278,2,2,7,40,16
4279,2,3,7,18,3
4280,2,2,5,46,17
4281,2,2,5,15,9
4282,1,3,7,39,15
4283,1,1,5,18,1
4284,2,3,3,55,17
4285,1,2,2,55,12
4286,2,2,1,15,15
4287,1,1,7,11,6
4288,2,1,6,50,19
4289,2,1,5,11,13
4290,2,2,4,32,8
4291,1,3,4,32,2
4292,2,2,6,18,18
4293,2,2,5,56,6
4294,2,2,4,18,2
4295,1,1,5,31,11
4296,2,3,2,42,17
4297,2,2,5,46,20
4298,2,3,2,46,2
4299,2,2,6,33,7
4300,1,1,6,11,9
4301,1,2,3,42,9
4302,1,3,6,3,13
4303,1,2,1,32,2
4304,1,2,7,42,11
4305,1,2,7,11,18
4306,2,3,2,11,15
4307,2,3,6,46,15
4308,2,1,3,55,14
4309,2,1,2,3,18
4310,2,2,6,3,7
4311,2,3,2,31,2
4312,1,3,5,40,12
4313,1,2,4,46,16
4314,2,3,6,3,19
4315,2,3,6,34,5
4316,2,2,2,11,18
4317,2,2,1,11,6
4318,1,1,6,40,4
4319,2,1,3,32,17
4320,1,3,2,50,14
4321,2,1,6,18,8
4322,1,3,6,3,5
4323,2,1,6,55,16
4324,1,2,7,34,18
4325,1,2,6,39,10
4326,1,2,3,32,14
4327,2,3,7,39,5
4328,2,3,1,32,7
4329,1,3,1,55,2
4330,1,3,7,11,11
4331,2,2,3,33,19
4332,1,1,3,46,7
4333,2,2,2,46,12
4334,1,1,6,32,12
4335,2,1,3,32,17
4336,1,2,5,42,6
4337,2,1,4,18,5
4338,2,1,4,55,3
4339,1,1,1,33,15
4340,1,3,2,31,10
4341,2,1,1,50,7
4342,2,1,5,56,15
4343,2,2,6,40,20
4344,1,3,1,32,3
4345,2,3,5,39,18
4346,2,1,3,46,4
4347,1,1,3,55,8
4348,1,1,5,33,12
4349,1,1,5,50,17
4350,2,3,5,56,4
4351,1,3,3,18,6
4352,2,1,1,3,1
4353,2,3,3,42,8
4354,1,1,6,33,2
4355,1,3,1,56,2
4356,1,1,7,15,20
4357,1,3,1,46,9
4358,1,3,7,11,4
4359,2,3,7,34,7
4360,1,2,6,33,11
4361,1,1,2,34,1
4362,2,2,4,50,9
4363,2,3,4,11,16
4364,1,2,4,50,11
4365,2,3,5,18,15
4366,1,3,2,33,1
4367,1,3,5,3,3
4368,2,3,3,33,6
4369,2,3,5,46,12
4370,2,1,7,3,5
4371,1,1,4,32,19
4372,2,1,2,40,3
4373,2,3,7,15,7
4374,2,2,2,39,7
4375,2,2,7,40,1
4376,2,2,4,46,9
